statement,verdict,sentiment
Says disclosing his 20000 speech Syria hiding I released,half-true,-0.296
Says Obama New York City day Israeli Prime Minister Benjamin Netanyahu went TV show instead meeting,false,0.0
Donald Trump public eye 30 year never accused racist anyone decided run Democrats,false,0.6259
Obamacare provide coverage abortion despite president’s commitment would,mostly-true,-0.2924
PIP fraud 1 billion fraud,half-true,-0.8225
Says Democratic challenger Gina Ortiz Jones raised money Massachusetts Texas,pants-fire,0.128
Grocery chain Aldi send people share Facebook post bag full family necessity worth 750 100 random bag also voucher 500,pants-fire,0.4767
We spoken directly whistleblower,false,0.0
Measures Barack Obamas health plan could lower health care cost typical family 2500 year,half-true,0.25
Texans eat catfish resident state combined,false,0.0
Says Mitt Romney clear would provide government assistance US auto company even went bankruptcy,mostly-false,0.3818
Florida’s unemployment record low,false,-0.6124
Says Rick Perry recently said wanted another Texas business tax,pants-fire,0.0
Statistics show 2 3 Texas woman per week major complication 10 woman per week seek help ER abortion,false,0.4019
Florida five time better New Jersey New York COVID19 death per million people,mostly-false,-0.25
Says Joe Manchin said yes repealing Obamacare He lied,mostly-false,0.0258
Says NBC News reported Hillary Clinton covered elite pedophile ring state department,false,0.0
Says image pile needle Nancy Pelosi’s congressional district San Francisco,false,0.0
Says Minnesota congressional candidate Jim Hagedorn support plan would take away health care 340000 veteran 17000 Minnesota possibly losing coverage,half-true,0.5106
A Republicansponsored Wisconsin mining bill take least seven year create job,mostly-false,0.2732
Quotes George Washington saying nation mistrust citizen gun … It longer trust citizen government evil plan,pants-fire,-0.5423
Students University Texas Austin advised wear cowboy boot cowboy hat Halloween,false,0.0
80 percent impeachment Missouri judge,half-true,0.0
A DeKalb sewer project create 4000 direct job per year peak production many set aside exclusively DeKalb resident,mostly-true,0.2732
Says former Democrat Kelli Ward attacked President Trumps plan crack illegal immigration saying Trump making mistake,mostly-false,-0.8402
President Obama Democrats spending addiction driven national debt historic proportion maxed national credit card led Democrat Downgrade country AAA credit rating,mostly-false,0.4019
Rep Pittenger constantly rated one liberal Republicans Congress,false,0.0
Gas price doubled Obama opposed exploring energy Alaska He gave million tax dollar Solyndra went bankrupt And blocked Keystone pipeline So pay pump,false,-0.6478
42 percent Walmart’s associate black,false,0.0
Says Wisconsin spike coronavirus case statistically significant related fact voting,mostly-true,0.2023
So far 2015 mass shooting day,mostly-false,0.0
This longest nation gone without secretary Treasury least modern time If longest darn close,false,-0.1511
Says Sen John McCain told dreamer he’ll support Dream Act voted,half-true,0.5719
America No 1 one oil gas,true,-0.296
Says Donald Trump Democrat longer last decade Republican,half-true,0.0
David Simpson actually voted driver license illegal immigrant,mostly-false,-0.5574
Says George Floyd appeared Judge Judy,false,0.0
The Amazon rainforest fire directly related trade tension United States China,false,-0.0516
Since NAFTA’s adoption United States racked trade deficit totaling 2 trillion,mostly-true,0.0258
West Coast wildfire due bad forest maintenance climate change,false,-0.5423
This certificate vaccination get national ID AI track,pants-fire,0.0
Says state Sen Paul Sarlo said February NJTV ‘there tax increase budget’ voted night Senate Budget Committee raise income tax 800 million,mostly-true,0.3182
For energy plan economic plan proposal youll hear tonight Ive offered spending cut beyond cost,mostly-false,0.0
Says Fox News anchor Shepard Smith stepped Attorney General William Barr closed door meeting Rupert Murdoch,false,0.0
While southern Illinois family struggled Mike Bost voted raise pay,mostly-false,-0.4215
Says Donald Trump photographed wearing blackface,pants-fire,0.0
The convoy Canada made Guinness Book World Records longest convoy,false,0.0
40000 vote Libertarian candidate Jo Jorgensen magically become vote Joe Biden,false,0.2263
Say televangelist Pat Robertson said young people kind unnatural thing sex organ When people transfer kind chemical ladies’ private part that’s I think coronavirus came,pants-fire,0.7783
Australia Closing Borders hour 6months,half-true,0.0
Hostages released soon Ronald Reagan took office Iran perceived America longer command someone weak,pants-fire,-0.4404
In Affordable Care Act Democrats cut 500 billion Medicare put place Independent Payment Advisory Board 15 unelected bureaucrat making decision health care senior Americans,mostly-false,0.6486
Says Georgia’s secretary state won’t let people recounting ballot check signature fraud,pants-fire,-0.5859
Says US Rep Alexandria OcasioCortez said owning gun IS NOT right right would Constitution,pants-fire,-0.34
Giving fact  73000 job created  since 11  Do know many direct job auto industry  1800,mostly-true,0.5267
Says Obama administration plan reduce number bed devoted holding individual violating immigration law release hundred dangerous criminal community,mostly-false,-0.7906
Texas lawmaker left child able sterilized mutilated point life failing adopt law prohibiting minor undergoing medical surgical gender transition,mostly-false,-0.3818
Says North Carolina’s Democratic Secretary State control state election,false,0.0
A YouGovcom poll show 71 percent Obama voter regret voting,pants-fire,-0.4215
Image show patient experiencing claustrophobia panic attack CT scan,false,-0.7506
Income tax voluntary,pants-fire,0.0
A Miracle Only 23 Americans Tested Positive Flu Last Week Compared 14657 Cases Reported Last Year Same Time,half-true,0.7003
Right one highest job growth sector Leisure Hospitality Weve added job mostly fall within restaurant bar sector industry These highpaying job US Department Labor estimate industry sector lowest average wage lowest proportion workforce earning minimum subminimum wage job,mostly-true,-0.3818
The economy bled 24 billion due government shutdown,mostly-true,0.0
Immigrants fertile,mostly-true,0.0
I send every qualified person fouryear college state 150 billion,false,0.0
Says Hillary Clinton called TransPacific Partnership gold standard You called gold standard trade deal You said it’s finest deal you’ve ever seen,mostly-true,0.0
An economics professor taught student socialism socialising grade failing,pants-fire,-0.5106
Zero Planned Parenthood facility licensed mammogram Planned Parenthood woman don’t need,half-true,0.0
In state death attributable fact hard time getting ICU bed ventilator patient,mostly-false,-0.6486
Says President Donald Trump given Congress single email phone record document,mostly-true,0.0
Austin mayoral candidate Mike Martinez take corporate money,pants-fire,0.0
Says proposed Texas Privacy Act different North Carolina’s law cover whole list thing Texas Privacy Act,half-true,0.0
Republicans attempting remove Barack Obama Georgia’s Presidential Ballot 2012,half-true,0.0
Under North American Free Trade Agreement lost thousand plant,mostly-true,0.6369
The overwhelming majority America’s elite university longer require history major take single course American history,mostly-true,0.0
Says Cecile Richards recently said there’s room movement people personally believe abortion wrong,mostly-true,-0.4767
Trump bailed Wall Street Main Street,false,0.0
Perry pushed law let insurance company raise homeowners’ rate without justify increase,false,-0.2411
Only 15 percent drug user AfricanAmerican yet 74 percent drug offender sentenced prison black,half-true,-0.7096
Says Ted Cruz said There place gay atheist America None Our Constitution make clear,pants-fire,0.3818
Says Texas California New York voted Democratic presidential nominee would mathematically impossible Republicans elect president,false,0.0
Barnes  Noble Target book If You Give Pig White House children’s section,false,0.4588
Property tax nothing state,half-true,0.0
History tell u job growth always lag behind economic growth,true,0.4215
The ocean become 30 percent acidic,mostly-true,0.0
Says photograph show US soldier sleeping ground Washington DC’s mayor kicked local hotel,mostly-false,0.0
Twothirds people receive minimum wage female,mostly-true,0.0
Says Gov Scott Walker didn’t balance budget larger state deficit 14 month term elected,half-true,-0.4019
Five JetBlue pilot died COVID19 vaccine,false,-0.5574
If Question 1 pas Nevada would restrictive gun law Nevada dealing transfer firearm California,half-true,-0.34
State legislator quietly shifted 2 billion education road building 2013,false,0.0
Wisconsin one highest taxed state nation,half-true,0.0
Senator Chris Dodd chairman Senate Banking Committee placed amendment ‘stimulus’ bill allowed bank bailed taxpayer money — including AIG — hand huge bonus,half-true,0.8402
Says NC appeal court acknowledged state’s election map skewed didn’t block partisan hack,mostly-false,-0.4404
My 2018 election first time Speaker Robin Vos lost Republicanheld seat,true,-0.3182
